Date,Time,Laptime,Laptime(ms),STATUS_MAXMIN,Idc_1(A),Idc_2(A),Idc_3(A)
2026/01/14,11:30:36,5436,5436000,NORMAL,19.82,19.706,19.535
2026/01/14,11:30:37,5437,5437000,NORMAL,19.644,19.716,19.564
2026/01/14,11:30:38,5438,5438000,NORMAL,19.687,19.88,19.524
2026/01/14,11:30:39,5439,5439000,NORMAL,19.701,19.734,19.79
2026/01/14,11:30:40,5440,5440000,NORMAL,19.645,19.581,19.579
2026/01/14,11:30:41,5441,5441000,NORMAL,19.853,19.77,19.825
2026/01/14,11:30:42,5442,5442000,NORMAL,19.854,19.571,19.668
2026/01/14,11:30:43,5443,5443000,NORMAL,19.647,19.631,19.792
2026/01/14,11:30:44,5444,5444000,NORMAL,19.89,19.75,19.558
2026/01/14,11:30:45,5445,5445000,NORMAL,19.761,19.856,19.794
2026/01/14,11:30:46,5446,5446000,NORMAL,19.802,19.769,19.686
2026/01/14,11:30:47,5447,5447000,NORMAL,19.76,19.899,19.701
2026/01/14,11:30:48,5448,5448000,NORMAL,19.619,19.72,19.798
2026/01/14,11:30:49,5449,5449000,NORMAL,19.896,19.924,19.676
2026/01/14,11:30:50,5450,5450000,NORMAL,19.728,19.643,19.452
2026/01/14,11:30:51,5451,5451000,NORMAL,19.591,19.913,19.654
2026/01/14,11:30:52,5452,5452000,NORMAL,19.525,19.704,19.534
2026/01/14,11:30:53,5453,5453000,NORMAL,19.697,19.663,19.76
2026/01/14,11:30:54,5454,5454000,NORMAL,19.627,19.668,19.718
2026/01/14,11:30:55,5455,5455000,NORMAL,19.719,19.573,19.829
2026/01/14,11:30:56,5456,5456000,NORMAL,19.514,19.681,19.595
2026/01/14,11:30:57,5457,5457000,NORMAL,19.715,19.832,19.551
2026/01/14,11:30:58,5458,5458000,NORMAL,19.842,19.738,19.596
2026/01/14,11:30:59,5459,5459000,NORMAL,19.816,19.889,19.495
2026/01/14,11:31:00,5460,5460000,NORMAL,19.837,19.741,19.601
2026/01/14,11:31:01,5461,5461000,NORMAL,19.861,19.793,19.604
2026/01/14,11:31:02,5462,5462000,NORMAL,19.607,19.815,19.676
2026/01/14,11:31:03,5463,5463000,NORMAL,19.647,19.827,19.738
2026/01/14,11:31:04,5464,5464000,NORMAL,19.655,19.606,19.723
2026/01/14,11:31:05,5465,5465000,NORMAL,19.819,19.567,19.706
2026/01/14,11:31:06,5466,5466000,NORMAL,19.73,19.643,19.715
2026/01/14,11:31:07,5467,5467000,NORMAL,19.555,19.82,19.594
2026/01/14,11:31:08,5468,5468000,NORMAL,19.552,19.871,19.64
2026/01/14,11:31:09,5469,5469000,NORMAL,19.709,19.746,19.522
2026/01/14,11:31:10,5470,5470000,NORMAL,19.702,19.794,19.783
2026/01/14,11:31:11,5471,5471000,NORMAL,19.886,19.634,19.478
2026/01/14,11:31:12,5472,5472000,NORMAL,19.626,19.913,19.658
2026/01/14,11:31:13,5473,5473000,NORMAL,19.787,19.663,19.729
2026/01/14,11:31:14,5474,5474000,NORMAL,19.642,19.688,19.456
2026/01/14,11:31:15,5475,5475000,NORMAL,19.704,19.602,19.769
2026/01/14,11:31:16,5476,5476000,NORMAL,19.696,19.826,19.757
2026/01/14,11:31:17,5477,5477000,NORMAL,19.879,19.82,19.454
2026/01/14,11:31:18,5478,5478000,NORMAL,19.694,19.909,19.5
2026/01/14,11:31:19,5479,5479000,NORMAL,19.666,19.73,19.831
2026/01/14,11:31:20,5480,5480000,NORMAL,19.514,19.83,19.722
2026/01/14,11:31:21,5481,5481000,NORMAL,19.648,19.858,19.814
2026/01/14,11:31:22,5482,5482000,NORMAL,19.661,19.653,19.531
2026/01/14,11:31:23,5483,5483000,NORMAL,19.73,19.803,19.715
2026/01/14,11:31:24,5484,5484000,NORMAL,19.624,19.87,19.765
2026/01/14,11:31:25,5485,5485000,NORMAL,19.505,19.825,19.571
2026/01/14,11:31:26,5486,5486000,NORMAL,19.576,19.567,19.766
2026/01/14,11:31:27,5487,5487000,NORMAL,19.61,19.76,19.789
2026/01/14,11:31:28,5488,5488000,NORMAL,19.609,19.748,19.595
2026/01/14,11:31:29,5489,5489000,NORMAL,19.532,19.705,19.811
2026/01/14,11:31:30,5490,5490000,NORMAL,19.645,19.709,19.844
2026/01/14,11:31:31,5491,5491000,NORMAL,19.609,19.865,19.595
2026/01/14,11:31:32,5492,5492000,NORMAL,19.795,19.804,19.743
2026/01/14,11:31:33,5493,5493000,NORMAL,19.653,19.677,19.808
2026/01/14,11:31:34,5494,5494000,NORMAL,19.581,19.938,19.665
2026/01/14,11:31:35,5495,5495000,NORMAL,19.769,19.575,19.568
2026/01/14,11:31:36,5496,5496000,NORMAL,19.596,19.665,19.713
2026/01/14,11:31:37,5497,5497000,NORMAL,19.694,19.78,19.615
2026/01/14,11:31:38,5498,5498000,NORMAL,19.741,19.619,19.561
2026/01/14,11:31:39,5499,5499000,NORMAL,19.736,19.854,19.754
2026/01/14,11:31:40,5500,5500000,NORMAL,19.825,19.912,19.613
2026/01/14,11:31:41,5501,5501000,NORMAL,19.88,19.581,19.783
2026/01/14,11:31:42,5502,5502000,NORMAL,19.684,19.698,19.609
2026/01/14,11:31:43,5503,5503000,NORMAL,19.585,19.739,19.523
2026/01/14,11:31:44,5504,5504000,NORMAL,19.806,19.942,19.596
2026/01/14,11:31:45,5505,5505000,NORMAL,19.577,19.886,19.527
2026/01/14,11:31:46,5506,5506000,NORMAL,19.881,19.587,19.492
2026/01/14,11:31:47,5507,5507000,NORMAL,19.594,19.927,19.805
2026/01/14,11:31:48,5508,5508000,NORMAL,19.512,19.939,19.625
2026/01/14,11:31:49,5509,5509000,NORMAL,19.599,19.621,19.5
2026/01/14,11:31:50,5510,5510000,NORMAL,19.579,19.678,19.576
2026/01/14,11:31:51,5511,5511000,NORMAL,19.776,19.609,19.629
2026/01/14,11:31:52,5512,5512000,NORMAL,19.866,19.572,19.476
2026/01/14,11:31:53,5513,5513000,NORMAL,19.708,19.61,19.599
2026/01/14,11:31:54,5514,5514000,NORMAL,19.625,19.901,19.649
2026/01/14,11:31:55,5515,5515000,NORMAL,19.865,19.695,19.63
2026/01/14,11:31:56,5516,5516000,NORMAL,19.841,19.903,19.637
2026/01/14,11:31:57,5517,5517000,NORMAL,19.61,19.676,19.785
2026/01/14,11:31:58,5518,5518000,NORMAL,19.579,19.884,19.54
2026/01/14,11:31:59,5519,5519000,NORMAL,19.896,19.691,19.454
2026/01/14,11:32:00,5520,5520000,NORMAL,19.56,19.929,19.81
2026/01/14,11:32:01,5521,5521000,NORMAL,19.665,19.768,19.532
2026/01/14,11:32:02,5522,5522000,NORMAL,19.63,19.942,19.544
2026/01/14,11:32:03,5523,5523000,NORMAL,19.729,19.554,19.542
2026/01/14,11:32:04,5524,5524000,NORMAL,19.55,19.568,19.493
2026/01/14,11:32:05,5525,5525000,NORMAL,19.71,19.579,19.48
2026/01/14,11:32:06,5526,5526000,NORMAL,19.509,19.633,19.598
2026/01/14,11:32:07,5527,5527000,NORMAL,19.597,19.82,19.742
2026/01/14,11:32:08,5528,5528000,NORMAL,19.529,19.89,19.473
2026/01/14,11:32:09,5529,5529000,NORMAL,19.835,19.771,19.627
2026/01/14,11:32:10,5530,5530000,NORMAL,19.518,19.774,19.453
2026/01/14,11:32:11,5531,5531000,NORMAL,19.806,19.824,19.651
2026/01/14,11:32:12,5532,5532000,NORMAL,19.656,19.595,19.462
2026/01/14,11:32:13,5533,5533000,NORMAL,19.732,19.711,19.769
2026/01/14,11:32:14,5534,5534000,NORMAL,19.748,19.821,19.842
2026/01/14,11:32:15,5535,5535000,NORMAL,19.726,19.573,19.721
2026/01/14,11:32:16,5536,5536000,NORMAL,19.539,19.687,19.687
2026/01/14,11:32:17,5537,5537000,NORMAL,19.53,19.88,19.54
2026/01/14,11:32:18,5538,5538000,NORMAL,19.887,19.574,19.553
2026/01/14,11:32:19,5539,5539000,NORMAL,19.87,19.934,19.543
2026/01/14,11:32:20,5540,5540000,NORMAL,19.865,19.734,19.771
2026/01/14,11:32:21,5541,5541000,NORMAL,19.521,19.694,19.46
2026/01/14,11:32:22,5542,5542000,NORMAL,19.834,19.727,19.458
2026/01/14,11:32:23,5543,5543000,NORMAL,19.871,19.821,19.506
2026/01/14,11:32:24,5544,5544000,NORMAL,19.745,19.734,19.757
2026/01/14,11:32:25,5545,5545000,NORMAL,19.777,19.698,19.73
2026/01/14,11:32:26,5546,5546000,NORMAL,19.544,19.939,19.666
2026/01/14,11:32:27,5547,5547000,NORMAL,19.548,19.857,19.484
2026/01/14,11:32:28,5548,5548000,NORMAL,19.793,19.753,19.742
2026/01/14,11:32:29,5549,5549000,NORMAL,19.514,19.717,19.62
2026/01/14,11:32:30,5550,5550000,NORMAL,19.773,19.755,19.68
2026/01/14,11:32:31,5551,5551000,NORMAL,19.719,19.839,19.488
2026/01/14,11:32:32,5552,5552000,NORMAL,19.809,19.821,19.799
2026/01/14,11:32:33,5553,5553000,NORMAL,19.708,19.702,19.47
2026/01/14,11:32:34,5554,5554000,NORMAL,19.51,19.731,19.576
2026/01/14,11:32:35,5555,5555000,NORMAL,19.528,19.948,19.688
2026/01/14,11:32:36,5556,5556000,NORMAL,19.811,19.641,19.485
2026/01/14,11:32:37,5557,5557000,NORMAL,19.617,19.718,19.559
2026/01/14,11:32:38,5558,5558000,NORMAL,19.633,19.932,19.552
2026/01/14,11:32:39,5559,5559000,NORMAL,19.505,19.571,19.454
2026/01/14,11:32:40,5560,5560000,NORMAL,19.548,19.846,19.646
2026/01/14,11:32:41,5561,5561000,NORMAL,19.692,19.628,19.764
2026/01/14,11:32:42,5562,5562000,NORMAL,19.852,19.679,19.799
2026/01/14,11:32:43,5563,5563000,NORMAL,19.58,19.729,19.495
2026/01/14,11:32:44,5564,5564000,NORMAL,19.597,19.939,19.475
2026/01/14,11:32:45,5565,5565000,NORMAL,19.672,19.788,19.641
2026/01/14,11:32:46,5566,5566000,NORMAL,19.628,19.643,19.763
2026/01/14,11:32:47,5567,5567000,NORMAL,19.845,19.922,19.49
2026/01/14,11:32:48,5568,5568000,NORMAL,19.858,19.689,19.844
2026/01/14,11:32:49,5569,5569000,NORMAL,19.868,19.862,19.605
2026/01/14,11:32:50,5570,5570000,NORMAL,19.532,19.795,19.491
2026/01/14,11:32:51,5571,5571000,NORMAL,19.696,19.794,19.641
2026/01/14,11:32:52,5572,5572000,NORMAL,19.742,19.764,19.516
2026/01/14,11:32:53,5573,5573000,NORMAL,19.672,19.665,19.688
2026/01/14,11:32:54,5574,5574000,NORMAL,19.63,19.817,19.769
2026/01/14,11:32:55,5575,5575000,NORMAL,19.884,19.874,19.783
2026/01/14,11:32:56,5576,5576000,NORMAL,19.652,19.638,19.829
2026/01/14,11:32:57,5577,5577000,NORMAL,19.672,19.765,19.664
2026/01/14,11:32:58,5578,5578000,NORMAL,19.599,19.667,19.718
2026/01/14,11:32:59,5579,5579000,NORMAL,19.777,19.822,19.614
2026/01/14,11:33:00,5580,5580000,NORMAL,19.811,19.719,19.814
2026/01/14,11:33:01,5581,5581000,NORMAL,19.818,19.562,19.669
2026/01/14,11:33:02,5582,5582000,NORMAL,19.648,19.576,19.809
2026/01/14,11:33:03,5583,5583000,NORMAL,19.866,19.894,19.718
2026/01/14,11:33:04,5584,5584000,NORMAL,19.681,19.556,19.55
2026/01/14,11:33:05,5585,5585000,NORMAL,19.837,19.839,19.524
2026/01/14,11:33:06,5586,5586000,NORMAL,19.806,19.677,19.784
2026/01/14,11:33:07,5587,5587000,NORMAL,19.782,19.618,19.659
2026/01/14,11:33:08,5588,5588000,NORMAL,19.592,19.807,19.595
2026/01/14,11:33:09,5589,5589000,NORMAL,19.576,19.577,19.536
2026/01/14,11:33:10,5590,5590000,NORMAL,19.679,19.913,19.738
2026/01/14,11:33:11,5591,5591000,NORMAL,19.861,19.629,19.477
2026/01/14,11:33:12,5592,5592000,NORMAL,19.759,19.641,19.832
2026/01/14,11:33:13,5593,5593000,NORMAL,19.546,19.827,19.805
2026/01/14,11:33:14,5594,5594000,NORMAL,19.505,19.564,19.621
2026/01/14,11:33:15,5595,5595000,NORMAL,19.565,19.57,19.526
2026/01/14,11:33:16,5596,5596000,NORMAL,19.781,19.762,19.692
2026/01/14,11:33:17,5597,5597000,NORMAL,19.789,19.601,19.543
2026/01/14,11:33:18,5598,5598000,NORMAL,19.733,19.727,19.833
2026/01/14,11:33:19,5599,5599000,NORMAL,19.564,19.726,19.582
2026/01/14,11:33:20,5600,5600000,NORMAL,19.548,19.698,19.473
2026/01/14,11:33:21,5601,5601000,NORMAL,19.648,19.722,19.792
2026/01/14,11:33:22,5602,5602000,NORMAL,19.525,19.893,19.655
2026/01/14,11:33:23,5603,5603000,NORMAL,19.529,19.893,19.778
2026/01/14,11:33:24,5604,5604000,NORMAL,19.595,19.907,19.642
2026/01/14,11:33:25,5605,5605000,NORMAL,19.615,19.787,19.491
2026/01/14,11:33:26,5606,5606000,NORMAL,19.761,19.604,19.685
2026/01/14,11:33:27,5607,5607000,NORMAL,19.66,19.81,19.46
2026/01/14,11:33:28,5608,5608000,NORMAL,19.834,19.852,19.744
2026/01/14,11:33:29,5609,5609000,NORMAL,19.671,19.723,19.491
2026/01/14,11:33:30,5610,5610000,NORMAL,19.776,19.625,19.79
2026/01/14,11:33:31,5611,5611000,NORMAL,19.528,19.695,19.504
2026/01/14,11:33:32,5612,5612000,NORMAL,19.518,19.747,19.677
2026/01/14,11:33:33,5613,5613000,NORMAL,19.653,19.58,19.787
2026/01/14,11:33:34,5614,5614000,NORMAL,19.685,19.644,19.853
2026/01/14,11:33:35,5615,5615000,NORMAL,19.513,19.92,19.554
2026/01/14,11:33:36,5616,5616000,NORMAL,19.631,19.913,19.623
2026/01/14,11:33:37,5617,5617000,NORMAL,19.858,19.908,19.709
2026/01/14,11:33:38,5618,5618000,NORMAL,19.52,19.852,19.64
2026/01/14,11:33:39,5619,5619000,NORMAL,19.655,19.591,19.809
2026/01/14,11:33:40,5620,5620000,NORMAL,19.561,19.588,19.581
2026/01/14,11:33:41,5621,5621000,NORMAL,19.761,19.588,19.548
2026/01/14,11:33:42,5622,5622000,NORMAL,19.681,19.61,19.642
2026/01/14,11:33:43,5623,5623000,NORMAL,19.739,19.727,19.725
2026/01/14,11:33:44,5624,5624000,NORMAL,19.545,19.773,19.842
2026/01/14,11:33:45,5625,5625000,NORMAL,19.678,19.745,19.841
2026/01/14,11:33:46,5626,5626000,NORMAL,19.763,19.821,19.777
2026/01/14,11:33:47,5627,5627000,NORMAL,19.686,19.796,19.769
2026/01/14,11:33:48,5628,5628000,NORMAL,19.598,19.851,19.555
2026/01/14,11:33:49,5629,5629000,NORMAL,19.574,19.878,19.849
2026/01/14,11:33:50,5630,5630000,NORMAL,19.533,19.629,19.644
2026/01/14,11:33:51,5631,5631000,NORMAL,19.588,19.742,19.642
2026/01/14,11:33:52,5632,5632000,NORMAL,19.831,19.754,19.719
2026/01/14,11:33:53,5633,5633000,NORMAL,19.723,19.889,19.767
2026/01/14,11:33:54,5634,5634000,NORMAL,19.621,19.677,19.597
2026/01/14,11:33:55,5635,5635000,NORMAL,19.552,19.695,19.744
2026/01/14,11:33:56,5636,5636000,NORMAL,19.624,19.916,19.544
2026/01/14,11:33:57,5637,5637000,NORMAL,19.639,19.717,19.848
2026/01/14,11:33:58,5638,5638000,NORMAL,19.706,19.781,19.513
2026/01/14,11:33:59,5639,5639000,NORMAL,19.852,19.787,19.624
2026/01/14,11:34:00,5640,5640000,NORMAL,19.854,19.614,19.506
2026/01/14,11:34:01,5641,5641000,NORMAL,19.897,19.853,19.722
2026/01/14,11:34:02,5642,5642000,NORMAL,19.759,19.829,19.691
2026/01/14,11:34:03,5643,5643000,NORMAL,19.515,19.908,19.587
2026/01/14,11:34:04,5644,5644000,NORMAL,19.664,19.739,19.781
2026/01/14,11:34:05,5645,5645000,NORMAL,19.675,19.658,19.613
2026/01/14,11:34:06,5646,5646000,NORMAL,19.654,19.838,19.805
2026/01/14,11:34:07,5647,5647000,NORMAL,19.839,19.688,19.644
2026/01/14,11:34:08,5648,5648000,NORMAL,19.634,19.941,19.753
2026/01/14,11:34:09,5649,5649000,NORMAL,19.673,19.63,19.727
2026/01/14,11:34:10,5650,5650000,NORMAL,19.65,19.908,19.55
2026/01/14,11:34:11,5651,5651000,NORMAL,19.847,19.897,19.458
2026/01/14,11:34:12,5652,5652000,NORMAL,19.604,19.82,19.806
2026/01/14,11:34:13,5653,5653000,NORMAL,19.62,19.746,19.784
2026/01/14,11:34:14,5654,5654000,NORMAL,19.666,19.864,19.809
2026/01/14,11:34:15,5655,5655000,NORMAL,19.717,19.59,19.551
2026/01/14,11:34:16,5656,5656000,NORMAL,19.812,19.936,19.465
2026/01/14,11:34:17,5657,5657000,NORMAL,19.784,19.707,19.742
2026/01/14,11:34:18,5658,5658000,NORMAL,19.743,19.842,19.699
2026/01/14,11:34:19,5659,5659000,NORMAL,19.521,19.783,19.529
2026/01/14,11:34:20,5660,5660000,NORMAL,19.671,19.789,19.604
2026/01/14,11:34:21,5661,5661000,NORMAL,19.881,19.644,19.493
2026/01/14,11:34:22,5662,5662000,NORMAL,19.583,19.694,19.546
2026/01/14,11:34:23,5663,5663000,NORMAL,19.727,19.7,19.768
2026/01/14,11:34:24,5664,5664000,NORMAL,19.626,19.884,19.768
2026/01/14,11:34:25,5665,5665000,NORMAL,19.555,19.785,19.478
2026/01/14,11:34:26,5666,5666000,NORMAL,19.528,19.766,19.644
2026/01/14,11:34:27,5667,5667000,NORMAL,19.58,19.844,19.734
2026/01/14,11:34:28,5668,5668000,NORMAL,19.654,19.597,19.775
2026/01/14,11:34:29,5669,5669000,NORMAL,19.695,19.852,19.63
2026/01/14,11:34:30,5670,5670000,NORMAL,19.831,19.708,19.854
2026/01/14,11:34:31,5671,5671000,NORMAL,19.842,19.877,19.654
2026/01/14,11:34:32,5672,5672000,NORMAL,19.737,19.832,19.666
2026/01/14,11:34:33,5673,5673000,NORMAL,19.57,19.781,19.805
2026/01/14,11:34:34,5674,5674000,NORMAL,19.652,19.793,19.477
2026/01/14,11:34:35,5675,5675000,NORMAL,19.841,19.951,19.669
2026/01/14,11:34:36,5676,5676000,NORMAL,19.831,19.829,19.716
2026/01/14,11:34:37,5677,5677000,NORMAL,19.637,19.953,19.599
2026/01/14,11:34:38,5678,5678000,NORMAL,19.736,19.817,19.837
2026/01/14,11:34:39,5679,5679000,NORMAL,19.904,19.679,19.52
2026/01/14,11:34:40,5680,5680000,NORMAL,19.688,19.765,19.479
2026/01/14,11:34:41,5681,5681000,NORMAL,19.652,19.776,19.576
2026/01/14,11:34:42,5682,5682000,NORMAL,19.522,19.904,19.676
2026/01/14,11:34:43,5683,5683000,NORMAL,19.843,19.834,19.481
2026/01/14,11:34:44,5684,5684000,NORMAL,19.54,19.566,19.704
2026/01/14,11:34:45,5685,5685000,NORMAL,19.633,19.609,19.55
2026/01/14,11:34:46,5686,5686000,NORMAL,19.854,19.841,19.512
2026/01/14,11:34:47,5687,5687000,NORMAL,19.654,19.798,19.487
2026/01/14,11:34:48,5688,5688000,NORMAL,19.578,19.857,19.625
2026/01/14,11:34:49,5689,5689000,NORMAL,19.624,19.798,19.686
2026/01/14,11:34:50,5690,5690000,NORMAL,19.543,19.683,19.519
2026/01/14,11:34:51,5691,5691000,NORMAL,19.594,19.623,19.485
2026/01/14,11:34:52,5692,5692000,NORMAL,19.847,19.901,19.544
2026/01/14,11:34:53,5693,5693000,NORMAL,19.777,19.728,19.73
2026/01/14,11:34:54,5694,5694000,NORMAL,19.731,19.897,19.805
2026/01/14,11:34:55,5695,5695000,NORMAL,19.884,19.687,19.748
2026/01/14,11:34:56,5696,5696000,NORMAL,19.777,19.705,19.687
2026/01/14,11:34:57,5697,5697000,NORMAL,19.712,19.756,19.559
2026/01/14,11:34:58,5698,5698000,NORMAL,19.532,19.852,19.628
2026/01/14,11:34:59,5699,5699000,NORMAL,19.55,19.726,19.794
2026/01/14,11:35:00,5700,5700000,NORMAL,19.715,19.767,19.849
2026/01/14,11:35:01,5701,5701000,NORMAL,19.858,19.822,19.789
2026/01/14,11:35:02,5702,5702000,NORMAL,19.638,19.598,19.72
2026/01/14,11:35:03,5703,5703000,NORMAL,19.627,19.878,19.773
2026/01/14,11:35:04,5704,5704000,NORMAL,19.515,19.908,19.501
2026/01/14,11:35:05,5705,5705000,NORMAL,19.71,19.831,19.63
2026/01/14,11:35:06,5706,5706000,NORMAL,19.741,19.889,19.694
2026/01/14,11:35:07,5707,5707000,NORMAL,19.726,19.911,19.576
2026/01/14,11:35:08,5708,5708000,NORMAL,19.614,19.899,19.713
2026/01/14,11:35:09,5709,5709000,NORMAL,19.707,19.661,19.852
2026/01/14,11:35:10,5710,5710000,NORMAL,19.661,19.847,19.622
2026/01/14,11:35:11,5711,5711000,NORMAL,19.748,19.952,19.534
2026/01/14,11:35:12,5712,5712000,NORMAL,19.879,19.605,19.624
2026/01/14,11:35:13,5713,5713000,NORMAL,19.754,19.878,19.52
2026/01/14,11:35:14,5714,5714000,NORMAL,19.542,19.846,19.656
2026/01/14,11:35:15,5715,5715000,NORMAL,19.55,19.569,19.784
2026/01/14,11:35:16,5716,5716000,NORMAL,19.738,19.571,19.812
2026/01/14,11:35:17,5717,5717000,NORMAL,19.713,19.62,19.639
2026/01/14,11:35:18,5718,5718000,NORMAL,19.835,19.739,19.634
2026/01/14,11:35:19,5719,5719000,NORMAL,19.585,19.956,19.484
2026/01/14,11:35:20,5720,5720000,NORMAL,19.538,19.68,19.562
2026/01/14,11:35:21,5721,5721000,NORMAL,19.597,19.666,19.494
2026/01/14,11:35:22,5722,5722000,NORMAL,19.776,19.776,19.709
2026/01/14,11:35:23,5723,5723000,NORMAL,19.607,19.94,19.821
2026/01/14,11:35:24,5724,5724000,NORMAL,19.806,19.666,19.62
2026/01/14,11:35:25,5725,5725000,NORMAL,19.711,19.565,19.755
2026/01/14,11:35:26,5726,5726000,NORMAL,19.699,19.77,19.818
2026/01/14,11:35:27,5727,5727000,NORMAL,19.72,19.637,19.855
2026/01/14,11:35:28,5728,5728000,NORMAL,19.601,19.952,19.557
2026/01/14,11:35:29,5729,5729000,NORMAL,19.738,19.574,19.614
2026/01/14,11:35:30,5730,5730000,NORMAL,19.559,19.69,19.813
2026/01/14,11:35:31,5731,5731000,NORMAL,19.745,19.649,19.497
2026/01/14,11:35:32,5732,5732000,NORMAL,19.607,19.784,19.521
2026/01/14,11:35:33,5733,5733000,NORMAL,19.543,19.629,19.81
2026/01/14,11:35:34,5734,5734000,NORMAL,19.734,19.733,19.579
2026/01/14,11:35:35,5735,5735000,NORMAL,19.753,19.767,19.522
2026/01/14,11:35:36,5736,5736000,NORMAL,19.602,19.797,19.473
2026/01/14,11:35:37,5737,5737000,NORMAL,19.651,19.7,19.532
2026/01/14,11:35:38,5738,5738000,NORMAL,19.866,19.608,19.582
2026/01/14,11:35:39,5739,5739000,NORMAL,19.59,19.804,19.833
2026/01/14,11:35:40,5740,5740000,NORMAL,19.588,19.701,19.763
2026/01/14,11:35:41,5741,5741000,NORMAL,19.905,19.807,19.702
2026/01/14,11:35:42,5742,5742000,NORMAL,19.554,19.959,19.564
2026/01/14,11:35:43,5743,5743000,NORMAL,19.591,19.883,19.636
2026/01/14,11:35:44,5744,5744000,NORMAL,19.721,19.724,19.673
2026/01/14,11:35:45,5745,5745000,NORMAL,19.778,19.925,19.694
2026/01/14,11:35:46,5746,5746000,NORMAL,19.756,19.844,19.8
2026/01/14,11:35:47,5747,5747000,NORMAL,19.78,19.827,19.617
2026/01/14,11:35:48,5748,5748000,NORMAL,19.778,19.773,19.519
2026/01/14,11:35:49,5749,5749000,NORMAL,19.621,19.694,19.494
2026/01/14,11:35:50,5750,5750000,NORMAL,19.52,19.858,19.631
2026/01/14,11:35:51,5751,5751000,NORMAL,19.556,19.731,19.629
2026/01/14,11:35:52,5752,5752000,NORMAL,19.659,19.607,19.496
2026/01/14,11:35:53,5753,5753000,NORMAL,19.834,19.695,19.855
2026/01/14,11:35:54,5754,5754000,NORMAL,19.648,19.943,19.487
2026/01/14,11:35:55,5755,5755000,NORMAL,19.705,19.641,19.813
2026/01/14,11:35:56,5756,5756000,NORMAL,19.753,19.754,19.714
2026/01/14,11:35:57,5757,5757000,NORMAL,19.781,19.665,19.575
2026/01/14,11:35:58,5758,5758000,NORMAL,19.835,19.8,19.804
2026/01/14,11:35:59,5759,5759000,NORMAL,19.797,19.911,19.659
2026/01/14,11:36:00,5760,5760000,NORMAL,19.671,19.644,19.536
2026/01/14,11:36:01,5761,5761000,NORMAL,19.612,19.933,19.473
2026/01/14,11:36:02,5762,5762000,NORMAL,19.551,19.917,19.818
2026/01/14,11:36:03,5763,5763000,NORMAL,19.869,19.702,19.661
2026/01/14,11:36:04,5764,5764000,NORMAL,19.844,19.822,19.715
2026/01/14,11:36:05,5765,5765000,NORMAL,19.878,19.581,19.856
2026/01/14,11:36:06,5766,5766000,NORMAL,19.887,19.584,19.778
2026/01/14,11:36:07,5767,5767000,NORMAL,19.823,19.836,19.637
2026/01/14,11:36:08,5768,5768000,NORMAL,19.596,19.798,19.647
2026/01/14,11:36:09,5769,5769000,NORMAL,19.64,19.716,19.55
2026/01/14,11:36:10,5770,5770000,NORMAL,19.529,19.942,19.468
2026/01/14,11:36:11,5771,5771000,NORMAL,19.569,19.768,19.676
2026/01/14,11:36:12,5772,5772000,NORMAL,19.551,19.769,19.577
2026/01/14,11:36:13,5773,5773000,NORMAL,19.634,19.681,19.856
2026/01/14,11:36:14,5774,5774000,NORMAL,19.912,19.792,19.8
2026/01/14,11:36:15,5775,5775000,NORMAL,19.531,19.865,19.492
2026/01/14,11:36:16,5776,5776000,NORMAL,19.701,19.847,19.611
2026/01/14,11:36:17,5777,5777000,NORMAL,19.708,19.942,19.471
2026/01/14,11:36:18,5778,5778000,NORMAL,19.832,19.766,19.762
2026/01/14,11:36:19,5779,5779000,NORMAL,19.544,19.679,19.654
2026/01/14,11:36:20,5780,5780000,NORMAL,19.656,19.962,19.629
2026/01/14,11:36:21,5781,5781000,NORMAL,19.708,19.784,19.6
2026/01/14,11:36:22,5782,5782000,NORMAL,19.812,19.817,19.538
2026/01/14,11:36:23,5783,5783000,NORMAL,19.836,19.663,19.643
2026/01/14,11:36:24,5784,5784000,NORMAL,19.849,19.876,19.521
2026/01/14,11:36:25,5785,5785000,NORMAL,19.698,19.822,19.725
2026/01/14,11:36:26,5786,5786000,NORMAL,19.817,19.644,19.612
2026/01/14,11:36:27,5787,5787000,NORMAL,19.707,19.882,19.656
2026/01/14,11:36:28,5788,5788000,NORMAL,19.759,19.895,19.544
2026/01/14,11:36:29,5789,5789000,NORMAL,19.711,19.573,19.503
2026/01/14,11:36:30,5790,5790000,NORMAL,19.726,19.811,19.778
2026/01/14,11:36:31,5791,5791000,NORMAL,19.573,19.928,19.713
2026/01/14,11:36:32,5792,5792000,NORMAL,19.657,19.712,19.618
2026/01/14,11:36:33,5793,5793000,NORMAL,19.854,19.894,19.683
2026/01/14,11:36:34,5794,5794000,NORMAL,19.526,19.744,19.603
2026/01/14,11:36:35,5795,5795000,NORMAL,19.755,19.792,19.58
2026/01/14,11:36:36,5796,5796000,NORMAL,19.865,19.896,19.831
2026/01/14,11:36:37,5797,5797000,NORMAL,19.521,19.639,19.578
2026/01/14,11:36:38,5798,5798000,NORMAL,19.708,19.628,19.561
2026/01/14,11:36:39,5799,5799000,NORMAL,19.691,19.61,19.84
2026/01/14,11:36:40,5800,5800000,NORMAL,19.584,19.819,19.724
2026/01/14,11:36:41,5801,5801000,NORMAL,19.563,19.596,19.56
